Security Code,Security Id,SECURITY_NAME,Status,Group,Face Value,ISIN No,Industry,Instrument
532399,RELMEDIA,RELIANCE MEDIAWORKS LTD,Delisted,B ,5,INE540B01015,Movies & Entertainment,Equity
533107,RNAVAL,RELIANCE NAVAL AND ENGINEERING LTD,Active,B ,10,INE542F01012,Defence,Equity
532939,RPOWER,RELIANCE POWER LTD,Active,A ,10,INE614G01033,Electric Utilities,Equity
511712,RELICTEC,RELIC TECHNOLOGIES LTD,Active,X ,10,INE452B01013,Other Financial Services,Equity
539760,RELICAB,RELICAB CABLE MANUFACTURING LTD,Active,M ,10,INE773T01014,Other ElectEquip/ Prod,Equity
532915,RELIGARE,RELIGARE ENTERPRISES LTD,Active,B ,10,INE621H01010,Other Financial Services,Equity
530619,RELIGLOBE,RELIGARE TECHNOVA GLOBAL SOLUTIONS LTD,Delisted,B ,5,INE603B01029,IT Software Products,Equity
540426,RELSTRUCT,RELSTRUCT BUILDCON LTD,Suspended,MT,10,INE792V01010,Realty,Equity
513043,REMIEDEL,REMI EDELSTAHL TUBULARS LTD,Active,X ,10,INE158G01015,Iron & Steel Products,Equity
512487,REMIELEK,REMI ELEKTROTECHNIK LTD,Active,XT,10,INE512H01011,CommTrading  & Distribution,Equity
505658,REMIPRO,REMI PROCESS PLANT & MACHINERY LTD,Active,XT,10,INE513H01019,Industrial Machinery,Equity
504360,REMISIN,REMI SALES & ENGINEERING LTD,Active,XT,10,INE130I01010,CommTrading  & Distribution,Equity
511149,REMITR,REMI SECURITIES LTD,Active,XT,10,INE592J01019,MiscCommercial Services,Equity
530919,REMSONSIND,REMSONS INDUSTRIES LTD,Active,B ,10,INE474C01015,Auto Parts & Equipment,Equity
532923,RGL,RENAISSANCE GLOBAL LTD,Active,B ,10,INE722H01016,Other Apparels & Accessories,Equity
524510,RENCHEM,RENCAL CHEMICALS (INDIA) LTD,Delisted,P ,10,NA          ,Commodity Chemicals,Equity
535322,REPCOHOME,REPCO HOME FINANCE LTD,Active,A ,10,INE612J01015,Housing Finance ,Equity
532687,REPRO,REPRO INDIA LTD,Active,B ,10,INE461B01014,CommPrinting/Stationery,Equity
524218,RESONANCE,RESONANCE SPECIALITIES LTD,Active,X ,10,INE486D01017,Pharmaceuticals,Equity
538273,RESPONSINF,RESPONSE INFORMATICS LTD,Active,XT,10,INE401B01010,IT Software Products,Equity
505509,RESPONIND,RESPONSIVE INDUSTRIES LTD,Active,A ,1,INE688D01026,Furniture-Furnishing-Paints,Equity
515085,RESTILE,RESTILE CERAMICS LTD,Active,X ,10,INE298E01022,Furniture-Furnishing-Paints,Equity
533017,RMMIL,RESURGERE MINES & MINERALS INDIA LTD,Suspended,Z ,10,INE774I01031,Mining,Equity
519191,RGRL,RETRO GREEN REVOLUTION LTD,Active,X ,10,INE601N01010,Tea & Coffee,Equity
505368,REVATHI,REVATHI EQUIPMENT LTD,Active,B ,10,INE617A01013,Industrial Machinery,Equity
524504,REVAORG,REVATI ORGANICS LTD,Suspended,P ,10,INE270D01015,CommTrading  & Distribution,Equity
531888,REXNORD,REXNORD ELECTRONICS & CONTROLS LTD,Active,X ,10,INE687C01012,Industrial Machinery,Equity
531646,RFLINT,RFL INTERNATIONAL LTD,Suspended,XT,10,INE701D01035,Finance (including NBFCs),Equity
539669,RGF,RGF CAPITAL MARKETS LTD,Active,X ,1,INE684D01025,Finance (including NBFCs),Equity
506230,RHODIA,RHODIA SPECIALTY CHEMICALS INDIA LTD,Delisted,T ,10,INE255B01010,Commodity Chemicals,Equity
531788,RHUTUDY,RHUTU UDYOG (INDIA) LTD,Delisted,P ,10,NA          ,CommTrading  & Distribution,Equity
531952,RIBATEX,RIBA TEXTILES LTD,Active,X ,10,INE811H01017,Textiles,Equity
530271,RICHUNV,RICH UNIVERSE NETWORK LTD,Suspended,XT,10,INE652D01014,Finance (including NBFCs),Equity
532766,RICHAIND,RICHA INDUSTRIES LTD,Active,Z ,10,INE516H01012,Construction & Engineering,Equity
539435,RFSL,RICHFIELD FINANCIAL SERVICES LTD,Active,X ,10,INE201C01012,Other Financial Services,Equity
519230,RICHIRICH,RICHIRICH INVENTURES LTD,Active,X ,5,INE102C01020,CommTrading  & Distribution,Equity
524460,RICHLNP,RICHLINE PHARMA LTD,Delisted,P ,10,NA          ,Pharmaceuticals,Equity
520008,RICOAUTO,RICO AUTO INDUSTRIES LTD,Active,B ,1,INE209B01025,Auto Parts & Equipment,Equity
517496,RICOHQ,RICOH INDIA LTD,Delisted,Z ,10,INE291B01015,CommTrading  & Distribution,Equity
540590,RIDDHICORP,RIDDHI CORPORATE SERVICES LTD,Active,B ,10,INE325X01015,BPO/KPO,Equity
524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD,Active,X ,10,INE249D01019,Commodity Chemicals,Equity
540082,RSTL,RIDDHI STEEL & TUBE LTD,Active,M ,10,INE367U01013,Iron & Steel Products,Equity
504365,RIDHISYN,RIDHI SYNTHETICS LTD,Active,P ,10,INE07LK01010,Other Financial Services,Equity
541151,RIDINGS,RIDINGS CONSULTING ENGINEERS INDIA LTD,Active,M ,10,INE314Z01014,Consulting Services,Equity
507508,RIGASUG,RIGA SUGAR COMPANY LTD,Active,XT,10,INE909C01010,Sugar,Equity
531218,RISHABFIN,RISHAB FINANCIAL SERVICES LTD,Delisted,Z ,10,INE346D01013,Finance (including NBFCs),Equity
531539,RISHDIGA,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD,Active,X ,10,INE864D01015,Iron & Steel/IntermProducts,Equity
533083,RDEVCAB,RISHABHDEV TECHNOCABLE LTD,Delisted,Z ,10,INE685F01019,Other ElectEquip/ Prod,Equity
526861,RISHILASE,RISHI LASER LTD,Active,X ,10,INE988D01012,Industrial Machinery,Equity
523021,RISHITECH,RISHI TECHTEX LTD,Active,X ,10,INE989D01010,Containers & Packaging,Equity
526492,RISHIROOP,RISHIROOP LTD,Active,X ,10,INE582D01013,Other Industrial Products,Equity
523658,RISHIRUB,RISHIROOP RUBBER (INTERNATIONAL) LTD,Delisted,B ,10,INE887C01018,CommTrading  & Distribution,Equity
542383,RITCO,RITCO LOGISTICS LTD,Active,M ,10,INE01EG01016,Transportation - Logistics,Equity
541556,RITES,RITES LTD,Active,A ,10,INE320J01015,Construction & Engineering,Equity
519097,RITESHIN,RITESH INTERNATIONAL LTD,Active,XT,10,INE534D01014,Commodity Chemicals,Equity
526407,RPIL,RITESH PROPERTIES & INDUSTRIES LTD,Active,X ,10,INE299D01014,Other Apparels & Accessories,Equity
540843,RITHWIKFMS,RITHWIK FACILITY MANAGEMENT SERVICES LTD,Active,M ,10,INE819Y01015,SpConsumer Services,Equity
530157,RIVERDAL,RIVERDALE FOODS LTD,Delisted,X ,10,INE300E01018,Packaged Foods,Equity
509845,RJSHAH,RJSHAH & COLTD,Active,P ,10,INE712Z01019,Realty,Equity
530891,RKB,RKB AGRO INDUSTRIES LTD,Suspended,X ,10,INE740A01013,Fibres & Plastics,Equity
512618,RLF,RLF LTD,Active,XT,10,INE629C01014,Textiles,Equity
540358,RMC,RMC SWITCHGEARS LTD,Active,M ,10,INE655V01019,Other ElectEquip/ Prod,Equity
519375,RMIFOOD,RMI FOODS LTD,Delisted,P ,10,NA          ,Packaged Foods,Equity
513212,RMISTEL,RMI STEELS LTD,Delisted,P ,10,NA          ,Iron & Steel/IntermProducts,Equity
531250,RNBIND,RNB INDUSTRIES LTD,Delisted,Z ,10,INE307H01016,Construction & Engineering,Equity
543171,ROJL,RO JEWELS LTD,Active,M ,10,INE0BDU01010,Other Apparels & Accessories,Equity
524194,ROCKHARD,ROCK HARD PETROCHEMICAL INDUSTRIES LTD,Delisted,X ,10,INE300D01010,Commodity Chemicals,Equity
523179,ROCKLES-B,ROCKLAND LEASING LTD,Delisted,P ,10,NA          ,Finance (including NBFCs),Equity
530061,ROCKTHR,ROCKLAND THERMIONICS LTD,Delisted,ZP,10,INE777M01010,Other Industrial Goods,Equity
531704,ROCPROJ,ROCKLINE PROJECT LTD,Delisted,P ,10,NA          ,Realty,Equity
531447,ROCKONENT,ROCKON ENTERPRISES LTD,Suspended,X ,10,INE644B01049,CommTrading  & Distribution,Equity
531822,RODIUM,RODIUM REALTY LTD,Active,X ,10,INE513E01024,Realty,Equity
526277,RHNISTR,ROHINI STRIPS LTD,Delisted,P ,10,NA          ,Iron & Steel/IntermProducts,Equity
532731,ROHITFERRO,ROHIT FERRO TECH LTD,Active,T ,10,INE248H01012,Iron & Steel/IntermProducts,Equity
505807,ROLCOEN,ROLCON ENGINEERING COLTD,Active,P ,10,INE775R01013,Other Industrial Products,Equity
502448,ROLLT,ROLLATAINERS LTD,Active,T ,1,INE927A01040,Containers & Packaging,Equity
500366,ROLTA,ROLTA INDIA LTD,Active,B ,10,INE293A01013,Internet Software & Services,Equity
542145,RONI,RONI HOUSEHOLDS LTD,Active,M ,10,INE02AP01013,CommTrading  & Distribution,Equity
526089,ROOFITIND,ROOFIT INDUSTRIES LTD,Delisted,B ,10,INE743A01017,Cement & Cement Products,Equity
530991,ROOPAIND,ROOPA INDUSTRIES LTD,Active,X ,10,INE443C01010,Pharmaceuticals,Equity
542599,ROOPSHRI,ROOPSHRI RESORTS LTD,Active,M ,10,INE03WT01017,Hotels,Equity
509854,ROPLAS,ROPLAS (INDIA) LTD,Delisted,P ,10,NA          ,Plastic Products,Equity
501154,ROSEI,ROSE INVESTMENTS LTD,Delisted,P ,10,INE383D01016,Other Financial Services,Equity
512115,ROSEMER,ROSE MERCLTD,Suspended,X ,10,INE649C01012,CommTrading  & Distribution,Equity
530631,ROSEZIN,ROSE ZINC LTD,Delisted,P ,10,INE018F01013,Zinc,Equity
512309,ROSETEX,ROSEKAMAL TEXTILES LTD,Delisted,XT,10,INE392F01012,CommTrading  & Distribution,Equity
531324,ROSELABS,ROSELABS FINANCE LTD,Active,X ,10,INE475C01012,Other Financial Services,Equity
535503,RLL,ROSELABS LTD,Suspended,Z ,10,INE479C01014,CommTrading  & Distribution,Equity
543213,ROSSARI,ROSSARI BIOTECH LTD,Active,B ,2,INE02A801020,Specialty Chemicals,Equity
533168,ROSSELLIND,ROSSELL INDIA LTD,Active,B ,2,INE847C01020,Tea & Coffee,Equity
517500,ROTO,ROTO PUMPS LTD,Active,X ,2,INE535D01029,Industrial Machinery,Equity
539922,RGIL,ROTOGRAPHICS (INDIA) LTD,Active,XT,10,INE364S01014,CommTrading  & Distribution,Equity
543228,ROUTE,ROUTE MOBILE LTD,Active,B ,10,INE450U01017,Internet Software & Services,Equity
539561,ROXY,ROXY EXPORTS LTD,Active,XT,10,INE549S01010,CommTrading  & Distribution,Equity
526193,ROYALCU,ROYAL CUSHION VINYL PRODUCTS LTD,Active,XT,10,INE618A01011,Furniture-Furnishing-Paints,Equity
512047,ROYALIND,ROYAL INDIA CORPORATION LTD,Active,X ,10,INE510H01015,Other Apparels & Accessories,Equity
532699,ROHLTD,ROYAL ORCHID HOTELS LTD,Active,T ,10,INE283H01019,Hotels,Equity
526640,RAYALEMA,ROYALE MANOR HOTELS & INDUSTRIES LTD,Active,Z ,10,INE008C01011,Hotels,Equity
517056,RPGCAB,RPG CABLES LTD,Delisted,B ,10,INE145A01015,Other ElectEquip/ Prod,Equity
532983,RPGLIFE,RPG LIFE SCIENCES LTD,Active,B ,8,INE105J01010,Pharmaceuticals,Equity
533284,RPPINFRA,RPP INFRA PROJECTS LTD,Active,B ,10,INE324L01013,Construction & Engineering,Equity
511626,RRFIN,RR FINANCIAL CONSULTANTS LTD,Active,XT,10,INE229D01011,Finance (including NBFCs),Equity
531667,RRMETAL,RR METALMAKERS INDIA LTD,Active,X ,10,INE117K01013,CommTrading  & Distribution,Equity
531307,RRIL,RRIL LTD,Active,X ,5,INE951M01037,Textiles,Equity
530917,RRSECUR,RRSECURITIES LTD,Active,P ,10,INE474H01014,MiscCommercial Services,Equity
531700,RSCORP,RS CORPORATION LTD,Delisted,P ,10,INE246G01018,Iron & Steel/IntermProducts,Equity
530179,RSCINT,RSC INTERNATIONAL LTD,Active,XT,10,INE015F01019,Textiles,Equity
539875,RSDFIN,RSD FINANCE LTD,Active,X ,5,INE616F01022,Investment Companies,Equity
532463,RSLTEXTIL,RSL TEXTILES (INDIA) LTD,Delisted,Z ,10,INE259F01013,Textiles,Equity
524691,RSPETRO,RSPETROCHEMICALS LTD,Delisted,P ,10,NA          ,Commodity Chemicals,Equity
517447,RSSOFTWARE,RSSOFTWARE INDIA LTD,Active,B ,5,INE165B01029,IT Software Products,Equity
500350,RSWM,RSWM LTD,Active,T ,10,INE611A01016,Textiles,Equity
512565,RTEXPO,RTEXPORTS LTD,Active,X ,10,INE581D01015,CommTrading  & Distribution,Equity
531215,RTSPOWR,RTS POWER CORPORATION LTD,Active,X ,10,INE005C01017,Other ElectEquip/ Prod,Equity
526496,RUBBERPR,RUBBER PRODUCTS LTD,Suspended,Z ,10,INE430C01017,Other Industrial Products,Equity
500367,RUBFILA,RUBFILA INTERNATIONAL LTD,Active,X ,5,INE642C01025,Auto Tyres & Rubber Products,Equity
531099,RUBRAME,RUBRA MEDICAMENTS LTD,Active,XT,10,INE396H01019,Pharmaceuticals,Equity
539836,RUBY,RUBY CABLES LTD,Suspended,MT,10,INE812T01010,Other ElectEquip/ Prod,Equity
503169,RUBYMILLS,RUBY MILLS LTD,Active,B ,5,INE301D01026,Textiles,Equity
509020,RUCHINFRA,RUCHI INFRASTRUCTURE LTD,Active,T ,1,INE413B01023,MiscCommercial Services,Equity
500368,RUCHISOYA,RUCHI SOYA INDUSTRIES LTD,Active,T ,2,INE619A01035,Edible Oils,Equity
532785,RUCHIRA,RUCHIRA PAPERS LTD,Active,B ,10,INE803H01014,Paper & Paper Products,Equity
539226,RUDRA,RUDRA GLOBAL INFRA PRODUCTS LTD,Active,Z ,10,INE027T01015,Iron & Steel/IntermProducts,Equity
590124,RUNEECHA,RUNEECHA TEXTILES LTD,Suspended,XT,10,INE373L01010,Textiles,Equity
530449,RUNGTAIR,RUNGTA IRRIGATION LTD,Active,XT,10,INE347C01013,Plastic Products,Equity
533552,RUPA,RUPA & COMPANY LTD,Active,B ,1,INE895B01021,Other Apparels & Accessories,Equity
516052,RUPALAM,RUPAL LAMINATES LTD,Delisted,P ,10,NA          ,Commodity Chemicals,Equity
531371,RUPEBAR,RUSHABH PRECISION BEARINGS LTD,Delisted,P ,10,NA          ,CommTrading  & Distribution,Equity
533470,RUSHIL,RUSHIL DECOR LTD,Active,B ,10,INE573K01017,Forest Products,Equity
512353,RUSODAY,RUSODAY & COLTD,Delisted,P ,10,NA          ,MiscCommercial Services,Equity
517035,RIR,RUTTONSHA INTERNATIONAL RECTIFIER LTD,Active,X ,10,INE302D01016,Electronic Components,Equity
540497,SCHAND,S CHAND & COMPANY LTD,Active,B ,5,INE807K01035,Publishing,Equity
539450,SHK,S H KELKAR & COMPANY LTD,Active,A ,10,INE500L01026,Personal Products,Equity
532316,SKUMAR,S KUMARSCOM LTD,Suspended,Z ,10,INE827A01018,Internet Software & Services,Equity
542034,SMGOLD,S.M. GOLD LTD,Active,M ,10,INE00Q901014,Other Apparels & Accessories,Equity
536710,SRGSFL,S R G SECURITIES FINANCE LTD,Active,M ,10,INE326P01019,Finance (including NBFCs),Equity
538876,STSERV,S T SERVICES LTD,Suspended,XT,10,INE907D01012,Finance (including NBFCs),Equity
535621,SVGLOBAL,S V GLOBAL MILL LTD,Active,X ,5,INE159L01013,Realty,Equity
523554,SSIND-B1,S&S INDUSTRIES & ENTERPRISES LTD,Delisted,P ,10,NA          ,Edible Oils,Equity
517273,S&SPOWER,S & S POWER SWITCHGEAR LTD,Active,B ,10,INE902B01017,Other ElectEquip/ Prod,Equity
514197,STCORP,S & T CORPORATION LTD,Active,XT,10,INE110Q01015,Textiles,Equity
531374,SAAGRR,SAAG RR INFRA LTD,Delisted,XT,10,INE396G01011,Construction & Engineering,Equity
532905,SAAMYABIO,SAAMYA BIOTECH (INDIA) LTD,Suspended,Z ,10,INE320H01019,Biotechnology,Equity
526811,SATALMS,SAATAL KATTHA & CHEMICALS LTD,Delisted,P ,10,NA          ,Other Food Products,Equity
540081,GOVNOW,SAB EVENTS & GOVERNANCE NOW MEDIA LTD,Active,B ,10,INE860T01019,Publishing,Equity
539112,SAB,SAB INDUSTRIES LTD,Active,X ,10,INE137M01017,Realty,Equity
524446,SABERORGAN,SABERO ORGANICS GUJARAT LTD,Delisted,B ,10,INE243A01018,Agrochemicals,Equity
530267,SABOOBR,SABOO BROTHERS LTD,Active,XT,10,INE021N01011,Industrial Machinery,Equity
530461,SABOOSOD,SABOO SODIUM CHLORO LTD,Active,XT,10,INE440C01016,Other Food Products,Equity
540132,SIIL,SABRIMALA INDUSTRIES INDIA LTD,Active,XT,10,INE400R01018,CommTrading  & Distribution,Equity
531869,SACHEMT,SACHETA METALS LTD,Active,X ,10,INE433G01012,Aluminium,Equity
522056,SACHI,SACHS INDIA LTD,Delisted,P ,10,INE337D01012,Auto Parts & Equipment,Equity
532710,SADBHAV,SADBHAV ENGINEERING LTD,Active,A ,1,INE226H01026,Construction & Engineering,Equity
539346,SADBHIN,SADBHAV INFRASTRUCTURE PROJECTS LTD,Active,B ,10,INE764L01010,Roads & Highways,Equity
506642,SADHNANIQ,SADHANA NITRO CHEM LTD,Active,X ,1,INE888C01040,Commodity Chemicals,Equity
540821,SADHNA,SADHNA BROADCAST LTD,Active,X ,10,INE994R01010,Broadcasting & Cable TV,Equity
532034,SAFALHBS,SAFAL HERBS LTD,Suspended,Z ,1,INE880M01020,Personal Products,Equity
531448,SAFALSEC,SAFAL SECURITIES LTD,Suspended,Z ,10,INE101L01031,MiscCommercial Services,Equity
523025,SAFARIND,SAFARI INDUSTRIES (INDIA) LTD,Active,B ,2,INE429E01023,Other Apparels & Accessories,Equity
531436,SAFFRON,SAFFRON INDUSTRIES LTD,Active,XT,10,INE474D01013,Paper & Paper Products,Equity
502090,SAGCEM,SAGAR CEMENTS LTD,Active,B ,10,INE229C01013,Cement & Cement Products,Equity
540715,SAGAR,SAGAR DIAMONDS LTD,Active,M ,10,INE146Y01013,Other Apparels & Accessories,Equity
532092,SAGARPROD,SAGAR PRODUCTIONS LTD,Active,X ,1,INE807D01030,Finance (including NBFCs),Equity
507663,SAGRSOY-B,SAGAR SOYA PRODUCTS LTD,Suspended,P ,10,INE131O01016,Edible Oils,Equity
511254,SAGARSYST,SAGAR SYSTECH LTD,Active,P ,10,INE771Z01015,Finance (including NBFCs),Equity
526085,SGARRES,SAGAR TOURIST RESORTS LTD,Suspended,ZP,10,INE01M801019,Hotels,Equity
540143,SAGARSOFT,SAGARSOFT (INDIA) LTD,Active,X ,10,INE184B01012,IT Consulting & Software,Equity
511533,SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION LTD,Active,X ,10,INE135C01012,Housing Finance ,Equity
503691,SAHARA,SAHARA ONE MEDIA & ENTERTAINMENT LTD,Active,X ,10,INE479B01016,Broadcasting & Cable TV,Equity
532841,SAHYADRI,SAHYADRI INDUSTRIES LTD,Active,X ,10,INE280H01015,Cement & Cement Products,Equity
538557,SAIBABA,SAI BABA INVESTMENT AND COMMERCIAL ENTERPRISES LTD,Active,X ,10,INE706P01038,CommTrading  & Distribution,Equity
531931,SAICAPI,SAI CAPITAL LTD,Active,XT,10,INE531X01018,MiscCommercial Services,Equity
530905,SAINDUS,SAI INDUSTRIES LTD,Active,P ,10,INE213S01013,Finance (including NBFCs),Equity
512097,SAICOM,SAIANAND COMMERCIAL LTD,Suspended,XT,10,INE092G01016,CommTrading  & Distribution,Equity
530265,SAINIK,SAINIK FINANCE & INDUSTRIES LTD,Active,X ,10,INE584B01013,Cement & Cement Products,Equity
515043,SAINTGOBAIN,SAINT-GOBAIN SEKURIT INDIA LTD,Active,X ,10,INE068B01017,Furniture-Furnishing-Paints,Equity
521107,SAJJNT,SAJJAN TEXTILES MILLS LTD,Delisted,P ,10,NA          ,Textiles,Equity
590051,SAKSOFT,SAKSOFT LTD,Active,B ,10,INE667G01015,IT Software Products,Equity
511066,SAKTHIFIN,SAKTHI FINANCE LTD,Active,X ,10,INE302E01014,Finance (including NBFCs),Equity
507315,SAKHTISUG,SAKTHI SUGARS LTD,Active,B ,10,INE623A01011,Sugar,Equity
532713,SAKUMA,SAKUMA EXPORTS LTD,Active,B ,1,INE190H01024,CommTrading  & Distribution,Equity
539353,SALAUTO,SAL AUTOMOTIVE LTD,Active,X ,10,INE724G01014,Auto Parts & Equipment,Equity
540642,SALASAR,SALASAR TECHNO ENGINEERING LTD,Active,B ,10,INE170V01019,Construction & Engineering,Equity
540181,SALEM,SALEM ERODE INVESTMENTS LTD,Active,XT,1,INE894E01028,Finance (including NBFCs),Equity
521052,SALEMTX,SALEM TEXTILES LTD,Delisted,P ,10,NA          ,Textiles,Equity
526554,SALGUTI,SALGUTI INDUSTRIES LTD,Active,XT,10,INE159C01012,Containers & Packaging,Equity
590056,SALONACOT,SALONA COTSPIN LTD,Active,B ,10,INE498E01010,Textiles,Equity
500370,SALORAINTL,SALORA INTERNATIONAL LTD,Active,XT,10,INE924A01013,CommTrading  & Distribution,Equity
532604,SALSTEEL,SALSTEEL LTD,Active,B ,10,INE658G01014,Iron & Steel/IntermProducts,Equity
517059,SALZER,SALZER ELECTRONICS LTD,Active,B ,10,INE457F01013,Other ElectEquip/ Prod,Equity
532005,SAMINDUS,SAM INDUSTRIES LTD,Active,X ,10,INE653D01012,Other Industrial Goods,Equity
504345,SAMLEPU,SAM LEASECO LTD,Suspended,X ,1,INE368N01024,Finance (including NBFCs),Equity
513462,SAMNAST,SAMANA STEELS LTD,Delisted,P ,10,NA          ,Iron & Steel Products,Equity
530485,SAMARTHI,SAMARTH INTERNATIONAL FINLEASE LTD,Delisted,XD,10,INE503C01011,Finance (including NBFCs),Equity
521240,SAMBANDAM,SAMBANDAM SPINNING MILLS LTD,Active,X ,10,INE304D01012,Textiles,Equity
511630,SAMBHAAV,SAMBHAAV MEDIA LTD,Active,B ,1,INE699B01027,Publishing,Equity
520075,SAMKRG,SAMKRG PISTONS & RINGS LTD,Active,X ,10,INE706B01012,Auto Parts & Equipment,Equity
506172,ZSAMPACH,SAMPADA CHEMICALS LTD,Delisted,XT,10,INE040K01017,Other Financial Services,Equity
512419,ZSAMPKTR,SAMPARK TRADING & FINANCE LTD,Delisted,P ,10,NA          ,MiscCommercial Services,Equity
530617,SAMPRE,SAMPRE NUTRITIONS LTD,Active,XT,10,INE375C01014,Packaged Foods,Equity
530125,SAMRATPH,SAMRAT PHARMACHEM LTD,Active,X ,10,INE103E01016,Pharmaceuticals,Equity
503243,SAMSPIN,SAMRAT SPINNERS LTD,Delisted,P ,10,NA          ,Textiles,Equity
533209,SAMRUDDHI,SAMRUDDHI CEMENT LTD,Delisted,B ,5,INE676K01018,Cement & Cement Products,Equity
535466,SRL,SAMRUDDHI REALTY LTD,Suspended,M ,10,INE621O01016,Realty,Equity
500372,SAMTEL,SAMTEL COLOR LTD,Delisted,Z ,10,INE381A01016,Consumer Electronics,Equity
500371,SAMTELIN,SAMTEL INDIA LTD,Suspended,Z ,10,INE538C01017,Consumer Electronics,Equity
521206,SAMTEX,SAMTEX FASHIONS LTD,Active,XT,2,INE931D01020,Other Apparels & Accessories,Equity
505511,ZSAMTULI,SAM-TUL INVESTMENTS LTD,Delisted,P ,10,NA          ,Other Financial Services,Equity
530025,SAMYAKINT,SAMYAK INTERNATIONAL LTD,Active,XT,10,INE607G01011,MiscCommercial Services,Equity
509423,SEL,SANATHNAGAR ENTERPRISES LTD,Active,X ,10,INE367E01033,Commodity Chemicals,Equity
521222,SANBLUE,SANBLUE CORPORATION LTD,Active,XT,10,INE602D01027,Other Apparels & Accessories,Equity
512125,ZSANCHTR,SANCHANA TRADING & FINANCE LTD,Suspended,P ,10,INE872O01015,Other Financial Services,Equity
511563,SANCF,SANCHAY FINVEST LTD,Suspended,Z ,10,INE654D01010,MiscCommercial Services,Equity
532836,SANCIA,SANCIA GLOBAL INFRAPROJECTS LTD,Delisted,Z ,10,INE391H01010,MiscCommercial Services,Equity
523116,SANCTRN,SANCO TRANS LTD,Active,X ,10,INE391G01012,Transport Related Services,Equity
533079,SANDPLAST,SAND PLAST (INDIA) LTD,Suspended,Z ,10,INE122K01013,Construction Materials,Equity
526725,SANDESH,SANDESH LTD,Active,B ,10,INE583B01015,Publishing,Equity
541163,SANDHAR,SANDHAR TECHNOLOGIES LIMITED,Active,B ,10,INE278H01035,Auto Parts & Equipment,Equity
524703,SANDUPHQ,SANDU PHARMACEUTICALS LTD,Active,X ,10,INE751D01014,Pharmaceuticals,Equity
531316,SANDURL,SANDUR LAMINATES LTD,Delisted,P ,10,NA          ,Copper,Equity
504918,SANDUMA,SANDUR MANGANESE & IRON ORES LTD,Active,X ,10,INE149K01016,Mining,Equity
539392,SANGFROID,SANG FROID LABS (INDIA) LTD,Suspended,Z ,10,INE345S01013,CommTrading  & Distribution,Equity
516096,SANPA,SANGAL PAPERS LTD,Active,XT,10,INE384D01022,Paper & Paper Products,Equity
514234,SANGAMIND,SANGAM (INDIA) LTD,Active,B ,10,INE495C01010,Textiles,Equity
531625,SANHP,SANGAM HEALTH CARE PRODUCTS LTD,Suspended,P ,10,INE431E01011,Pharmaceuticals,Equity
534618,SAREL,SANGAM RENEWABLES LTD,Active,XT,10,INE299N01013,Electric Utilities,Equity
511640,SANGHCO,SANGHI CORPORATE SERVICES LTD,Suspended,XT,10,INE998M01012,Finance (including NBFCs),Equity
526521,SANGHIIND,SANGHI INDUSTRIES LTD,Active,B ,10,INE999B01013,Cement & Cement Products,Equity
500375,SANGHIPOLY,SANGHI POLYESTERS LTD,Delisted,Z ,10,INE146A01013,Textiles,Equity
530203,SANGHAS,SANGHVI ASBESTOS CEMENTS LTD,Delisted,P ,10,NA          ,Cement & Cement Products,Equity
540782,SBRANDS,SANGHVI BRANDS LTD,Active,M ,10,INE204Y01010,Hotels,Equity
533411,SANGHVIFOR,SANGHVI FORGING & ENGINEERING LTD,Active,T ,10,INE263L01013,Other Industrial Products,Equity
530073,SANGHVIMOV,SANGHVI MOVERS LTD,Active,B ,2,INE989A01024,Transport Related Services,Equity
531898,SANGUI,SANGUINE MEDIA LTD,Suspended,XT,10,INE617F01038,Movies & Entertainment,Equity
519405,SANJAG,SANJIVANI AGRO INDUSTRIES LTD,Delisted,P ,10,NA          ,Edible Oils,Equity
531569,SANJIVIN,SANJIVANI PARANTERAL LTD,Suspended,XT,10,INE860D01013,Pharmaceuticals,Equity
532972,SANKHYAIN,SANKHYA INFOTECH LTD,Active,XT,10,INE877A01013,IT Software Products,Equity
532435,SANINFRA,SANMIT INFRA LTD,Active,XT,10,INE799C01023,Realty,Equity
512062,ZSANMCOM,SANMITRA COMMERCIAL LTD,Active,XT,10,INE896J01014,MiscCommercial Services,Equity
500674,SANOFI,SANOFI INDIA LTD,Active,A ,10,INE058A01010,Pharmaceuticals,Equity
531312,SANRAA,SANRAA MEDIA LTD,Delisted,XT,1,INE889C01022,IT Software Products,Equity
514280,SANTETX,SANRHEA TECHNICAL TEXTILE LTD,Active,XT,10,INE589J01015,Textiles,Equity
511141,SANEX,SANTOGEN EXPORTS LTD,Delisted,P ,10,INE452D01019,Textiles,Equity
530035,SANTOSHF,SANTOSH FINE FAB LTD,Active,XT,10,INE612D01018,Textiles,Equity
540822,SANTOSHIND,SANTOSH INDUSTRIES LTD,Delisted,XT,10,INE576C01017,Finance (including NBFCs),Equity
512465,SANTOWIN,SANTOWIN CORPORATION LTD,Suspended,Z ,1,INE386L01038,Textiles,Equity
531829,SANVAN,SANVAN SOFTWARE LTD,Delisted,XD,10,INE156B01010,IT Software Products,Equity
